ParcelNumber,Date,Price,ConveyanceTax
1590010300000,2024-01-03T10:00:00Z,384375,576.56
1590010300000,2024-01-03T10:00:00Z,384375,576.56
1590010300000,2024-01-03T10:00:00Z,384375,576.56
1590010280000,2024-03-13T10:00:00Z,10500000,105000.00
1590010050000,2024-03-12T10:00:00Z,2200000,11000.00
1580050770000,2024-05-10T10:00:00Z,1550000,4850.00
1580040340000,2024-06-07T10:00:00Z,1300000,3900.00
1580031140000,2024-05-10T10:00:00Z,1695000,5085.00
1570010510000,2024-04-18T10:00:00Z,5360000,37520.00
1570010500000,2024-04-18T10:00:00Z,22510000,225100.00
1570010480000,2024-04-18T10:00:00Z,15130000,15130000
1570010410001,2024-04-03T10:00:00Z,3600000,21600.00
1570010290158,2024-06-14T10:00:00Z,2000000,12000.00
1570010290144,2024-03-12T10:00:00Z,1078000,4312.00
1570010290126,2024-02-09T10:00:00Z,650000,1300.00
1570010290087,2024-04-30T10:00:00Z,2325000,13950.00
1570010290072,2024-03-12T10:00:00Z,1995000,7980.00
1570010290072,2024-04-26T10:00:00Z,2050000,ERROR
1570010290064,2024-02-05T10:00:00Z,1275000,5100.00
1570010290047,2024-03-22T10:00:00Z,1700000,5100.00
1570010290044,2024-05-08T10:00:00Z,1860000,7440.00
1570010270144,2024-04-22T10:00:00Z,1000000,4000.00
1570010270131,2024-06-12T10:00:00Z,1200000,3600.00
1570010270127,2024-05-08T10:00:00Z,1115000,4460.00
1570010270035,2024-05-31T10:00:00Z,1100000,4400.00
1570010130057,2024-06-21T10:00:00Z,5295000,45007.50
1570010130054,2024-01-02T10:00:00Z,3935000,23610.00
1570010130031,2024-04-05T10:00:00Z,3800000,22800.00
1560020510009,2024-05-30T10:00:00Z,1425000,5700.00
1550110730000,2024-04-30T10:00:00Z,2350000,ERROR
1550020950000,2024-03-15T10:00:00Z,1700000,6800.00
1550010300000,2024-04-15T10:00:00Z,1200000,3600.00
1550010140004,2024-06-14T10:00:00Z,485000,41225.00
1540170070000,2024-01-19T10:00:00Z,900000,1800.00
1540150140000,2024-01-22T10:00:00Z,1425000,5700.00
1540130590001,2024-03-14T10:00:00Z,1050000,3150.00
1540130020001,2024-05-16T10:00:00Z,1387000,4161.00
1540120610000,2024-04-02T10:00:00Z,779600,1559.20
1540110060008,2024-02-13T10:00:00Z,510000,765.00
1540090260000,2024-02-09T10:00:00Z,1010000,3030.00
1540070310000,2024-05-24T10:00:00Z,1450000,5800.00
1540040330000,2024-02-09T10:00:00Z,500000,750.00
1540030560000,2024-06-05T10:00:00Z,1195000,4780.00
1540030030004,2024-04-17T10:00:00Z,500000,500.00
1540020400000,2024-01-11T10:00:00Z,715000,1430.00
1540010660000,2024-04-03T10:00:00Z,795000,1590.00
1530150040000,2024-03-07T10:00:00Z,1700000,5100.00
1530140530009,2024-01-11T10:00:00Z,450000,675.00
1530140370000,2024-03-21T10:00:00Z,675000,1350.00
1530130130003,2024-06-28T10:00:00Z,1023000,3069.00
1530091020000,2024-06-28T10:00:00Z,900000,2250.00
1530091000002,2024-06-24T10:00:00Z,985000,1970.00
1530091000001,2024-06-24T10:00:00Z,985000,1970.00
1530090380000,2024-06-10T10:00:00Z,1750000,7000.00
1530080020126,2024-03-20T10:00:00Z,340000,510.00
1530080020094,2024-02-28T10:00:00Z,495000,495.00
1530080020081,2024-04-17T10:00:00Z,465000,ERROR
1530080020078,2024-04-24T10:00:00Z,525000,525.00
1530080020026,2024-06-21T10:00:00Z,405000,607.50
1530080010077,2024-02-26T10:00:00Z,250000,375.00
1530070210008,2024-01-26T10:00:00Z,400000,600.00
1530060350001,2024-12-02T10:00:00Z,1353000,4059.00
1530050630002,2024-05-31T10:00:00Z,901000,2252.50
1530040240000,2024-01-04T10:00:00Z,550000,550.00
1530020540000,2024-05-01T10:00:00Z,850000,1700.00
1510140390002,2024-01-10T10:00:00Z,1084000,3252.00
1510110050001,2024-02-16T10:00:00Z,995000,2487.50
1510060010000,2024-01-09T10:00:00Z,1700000,6800.00
1510050040052,2024-04-03T10:00:00Z,570000,855.00
1510050040036,2024-02-29T10:00:00Z,369900,369.90
1510050040025,2024-04-17T10:00:00Z,531000,531.00
1510030250000,2024-06-14T10:00:00Z,1550000,4650.00
1510030230000,2024-06-14T10:00:00Z,1550000,4650.00
1510030010024,2024-01-25T10:00:00Z,845000,1690.00
1510030010022,2024-05-13T10:00:00Z,903000,1806.00
1510030010017,2024-04-26T10:00:00Z,910000,1820.00
1510020380001,2024-04-02T10:00:00Z,890000,2225.00
1490030110000,2024-03-20T10:00:00Z,820000,2050.00
1470700510000,2024-05-01T10:00:00Z,1240000,4960.00
1470660560000,2024-06-06T10:00:00Z,1045000,3135.00
1470660240000,2024-01-31T10:00:00Z,895000,1790.00
1470650760000,2024-06-28T10:00:00Z,1130000,3390.00
1470640090002,2024-05-16T10:00:00Z,775000,1550.00
1470630090000,2024-05-22T10:00:00Z,1050000,3150.00
1470610080000,2024-01-08T10:00:00Z,1450000,4350.00
1470610080000,2024-01-23T10:00:00Z,1450000,4350.00
1470540500000,2024-06-27T10:00:00Z,1540000,4620.00
1470540100000,2024-02-12T10:00:00Z,999000,1998.00
1470530310000,2024-02-23T10:00:00Z,1050000,3150.00
1470521210000,2024-03-28T10:00:00Z,920000,1840.00
1470520800000,2024-05-03T10:00:00Z,850000,1700.00
1470520550000,2024-06-07T10:00:00Z,1425000,4275.00
1470500870002,2024-03-20T10:00:00Z,635000,1587.50
1470500840002,2024-06-12T10:00:00Z,985000,1970.00
1470490180000,2024-05-08T10:00:00Z,380450,570.70
1470450350000,2024-03-08T10:00:00Z,2100000,12.60000
1470430490000,2024-01-19T10:00:00Z,2000000,10000.00
1470430230000,2024-04-24T10:00:00Z,1600000,6400.00
1470430200000,2024-02-29T10:00:00Z,1388000,4164.00
1470420160000,2024-05-03T10:00:00Z,1375000,4125.00
1470410030000,2024-05-29T10:00:00Z,1200000,4800.00
1470350220000,2024-06-06T10:00:00Z,1125000,3375.00
1470350120000,2024-04-11T10:00:00Z,1121000,3363.00
1470340170000,2024-03-15T10:00:00Z,999999,2000.00
1470340120000,2024-04-15T10:00:00Z,1085000,3255.00
1470330200000,2024-03-20T10:00:00Z,2300000,11500.00
1470300100000,2024-05-14T10:00:00Z,1110000,4440.00
1470250450000,2024-06-18T10:00:00Z,1305000,ERROR
1470210280000,2024-03-28T10:00:00Z,1895000,ERROR
1470180250000,2024-01-31T10:00:00Z,1800000,5400.00
1470170060000,2024-04-11T10:00:00Z,255000,382.50
1470170050000,2024-04-11T10:00:00Z,255000,382.50
1470160850000,2024-04-02T10:00:00Z,1395000,4185.00
1470160570000,2024-04-12T10:00:00Z,755000,1887.50
1470160570000,2024-08-30T10:00:00Z,1250000,3750.00
1470160560000,2024-05-31T10:00:00Z,1146500,3439.50
1470160470000,2024-05-31T10:00:00Z,1146500,3439.50
1470090060002,2024-05-28T10:00:00Z,1179000,4716.00
1470040340077,2024-01-12T10:00:00Z,780000,1560.00
1470040340034,2024-01-18T10:00:00Z,725000,1450.00
1470040300236,2024-02-09T10:00:00Z,790000,1580.00
1470040300172,2024-03-12T10:00:00Z,825000,1850.00
1470040300019,2024-05-15T10:00:00Z,785000,1570.00
1470040290023,2024-05-08T10:00:00Z,890000,1780.00
1470040270106,2024-03-28T10:00:00Z,680000,1360.00
1470040270082,2024-03-18T10:00:00Z,749000,1488.00
1470040270070,2024-03-14T10:00:00Z,779000,1558.00
1470040270017,2024-04-30T10:00:00Z,765000,1530.00
1470040120104,2024-05-17T10:00:00Z,695000,1380.00
1470040120050,2024-03-22T10:00:00Z,690000,1725.00
1460360200000,2024-05-21T10:00:00Z,1450000,4350.00
1460360140000,2024-06-18T10:00:00Z,1080000,3240.00
1460360110000,2024-03-22T10:00:00Z,1100000,4400.00
1460310270175,2024-06-12T10:00:00Z,510000,510.00
1460310270167,2024-04-02T10:00:00Z,550000,825.00
1460310270159,2024-05-24T10:00:00Z,472000,472.00
1460310270141,2024-04-18T10:00:00Z,680000,1360.00
1460310270103,2024-09-26T10:00:00Z,758000,1895.00
1460310270056,2024-02-14T10:00:00Z,600000,1500.00
1460310270056,2024-07-25T10:00:00Z,720000,1800.00
1460310270011,2024-06-25T10:00:00Z,600000,1500.00
1460310270011,2024-09-26T10:00:00Z,758000,1895.00
1460310270009,2024-04-22T10:00:00Z,599000,599.00
1460310220119,2024-02-08T10:00:00Z,690000,1380.00
1460310220064,2024-06-24T10:00:00Z,770000,1925.00
1460310220064,2024-10-24T10:00:00Z,945000,2362.50
1460310220052,2024-06-14T10:00:00Z,775000,1550.00
1460310220049,2024-05-30T10:00:00Z,715000,1787.50
1460310220007,2024-05-09T10:00:00Z,810000,1620.00
1460310220003,2024-05-23T10:00:00Z,775000,1550.00
1460310190103,2024-06-24T10:00:00Z,510000,510.00
1460310190090,2024-03-08T10:00:00Z,520000,520.00
1460310190028,2024-04-01T10:00:00Z,499888,499.90
1460310190010,2024-04-10T10:00:00Z,490000,490.00
1460310190008,2024-03-27T10:00:00Z,500000,500.00
1460310170112,2024-03-28T10:00:00Z,610000,1525.00
1460310170111,2024-09-10T10:00:00Z,458000,458.00
1460310170025,2024-04-30T10:00:00Z,545000,817.50
1460310170025,2024-09-26T10:00:00Z,668000,1670.00
1460310110029,2024-04-01T10:00:00Z,475000,475.00
1460310100056,2024-04-22T10:00:00Z,495000,495.00
1460310100039,2024-04-16T10:00:00Z,499000,499.00
1460310100017,2024-06-28T10:00:00Z,480000,720.00
1460250790000,2024-02-12T10:00:00Z,1095000,3285.00
1460220900000,2024-06-25T10:00:00Z,384500,49986
1460220900000,2024-06-25T10:00:00Z,384500,499.86
1460220900000,2024-06-25T10:00:00Z,384500,ERROR
1460220510000,2024-03-13T10:00:00Z,1200000,3600.00
1460200650000,2024-01-16T10:00:00Z,1210000,3630.00
1460170500005,2024-05-17T10:00:00Z,850000,1700.00
1460170370000,2024-05-31T10:00:00Z,2200000,11000.00
1460170220048,2024-04-17T10:00:00Z,849000,1638.00
1460120020082,2024-06-25T10:00:00Z,799000,1997.50
1460120020067,2024-02-06T10:00:00Z,825000,1
1460110390000,2024-06-26T10:00:00Z,4735000,33145.00
1460100090000,2024-02-02T10:00:00Z,2400000,12000.00
1460070140000,2024-05-29T10:00:00Z,1435000,4305.00
1460070040000,2024-02-07T10:00:00Z,1100000,3300.00
1460070040000,2024-11-15T10:00:00Z,1665000,4995.00
1460020380033,2024-05-22T10:00:00Z,750000,1875.00
1460020380033,2024-08-28T10:00:00Z,908000,2270.00
1460020380004,2024-11-19T10:00:00Z,845000,2112.50
1460020370002,2024-06-12T10:00:00Z,903000,1806.00
1460020360011,2024-04-30T10:00:00Z,785000,1570.00
1460020340017,2024-02-28T10:00:00Z,870000,2175.00
1460020330042,2024-05-24T10:00:00Z,600000,1500.00
1460020330035,2024-06-03T10:00:00Z,526000,526.00
1460020330020,2024-03-18T10:00:00Z,515000,772.50
1460020310039,2024-03-05T10:00:00Z,614000,1535.00
1460020310021,2024-05-15T10:00:00Z,698000,1386.00
1460020310009,2024-02-29T10:00:00Z,624000,1248.00
1460020240036,2024-01-12T10:00:00Z,535000,802.50
1460020240035,2024-05-22T10:00:00Z,536000,804.00
1460020240035,2024-09-26T10:00:00Z,672000,1680.00
1460020240032,2024-06-28T10:00:00Z,575000,575.00
1460020240030,2024-03-28T10:00:00Z,525000,525.00
1460020240024,2024-05-24T10:00:00Z,535000,535.00
1460020240015,2024-05-24T10:00:00Z,535000,ERROR
1460010620023,2024-05-28T10:00:00Z,873000,2184.40
1460010620004,2024-01-22T10:00:00Z,650000,1300.00
1460010610007,2024-01-05T10:00:00Z,780000,1950.00
1460010600016,2024-02-12T10:00:00Z,849500,1699.00
1460010540057,2024-01-02T10:00:00Z,849000,1638.00
1460010540049,2024-03-21T10:00:00Z,825000,ERROR
1460010540023,2024-06-13T10:00:00Z,897000,1794.00
1460010540021,2024-04-09T10:00:00Z,930000,1860.00
1451070220000,2024-05-30T10:00:00Z,1079000,ERROR
1451050370000,2024-04-25T10:00:00Z,500000,500.00
1451050190000,2024-06-14T10:00:00Z,1350000,4050.00
1451040120000,2024-06-28T10:00:00Z,883000,2207.50
1451040120000,2024-11-20T10:00:00Z,1395000,4185.00
1451030050059,2024-05-10T10:00:00Z,855000,1710.00
1451030010026,2024-03-21T10:00:00Z,879000,1758.00
1451000420000,2024-06-18T10:00:00Z,1538000,6152.00
1450990830000,2024-05-31T10:00:00Z,1250000,3750.00
1450960200000,2024-02-16T10:00:00Z,1064000,3192.00
1450920090000,2024-01-19T10:00:00Z,1040000,4160.00
1450920090000,2024-07-05T10:00:00Z,1395000,ERROR
1450910650002,2024-01-02T10:00:00Z,850000,1700.00
1450890360000,2024-03-27T10:00:00Z,950000,1900.00
1450890140000,2024-02-22T10:00:00Z,750000,1500.00
1450880440000,2024-05-10T10:00:00Z,1450000,4350.00
1450860830001,2024-01-30T10:00:00Z,799000,1598.00
1450860520000,2024-03-22T10:00:00Z,1070000,3210.00
1450850330003,2024-04-18T10:00:00Z,925000,1850.00
1450810100000,2024-02-09T10:00:00Z,1150000,3450.00
1450770290000,2024-05-02T10:00:00Z,715000,1787.50
1450750210000,2024-06-14T10:00:00Z,1880000,5640.00
1450740680000,2024-05-07T10:00:00Z,1052000,ERROR
1450740460000,2024-06-06T10:00:00Z,1300000,3900.00
1450740330000,2024-05-07T10:00:00Z,1052000,ERROR
1450740050000,2024-06-25T10:00:00Z,976000,1952.00
1450730300000,2024-06-21T10:00:00Z,430000,645.00
1450711240000,2024-02-23T10:00:00Z,785000,1570.00
1450700120000,2024-02-06T10:00:00Z,1225000,3675.00
1450680110000,2024-02-27T10:00:00Z,1060000,3180.00
1450611010000,2024-05-03T10:00:00Z,1200000,3600.00
1450580950000,2024-06-28T10:00:00Z,1100000,3300.00
1450580940000,2024-06-28T10:00:00Z,1100000,3300.00
1450580930000,2024-06-28T10:00:00Z,1100000,3300.00
1450580780000,2024-06-28T10:00:00Z,1100000,3300.00
1450580150000,2024-02-29T10:00:00Z,680000,1737.50
1450580150000,2024-08-13T10:00:00Z,1100000,3300.00
1450580060000,2024-03-07T10:00:00Z,890000,1780.00
1450530430000,2024-04-30T10:00:00Z,1022000,4088.00
1450520580000,2024-05-15T10:00:00Z,1131000,3393.00
1450510580000,2024-06-18T10:00:00Z,1250000,3750.00
1450510250000,2024-06-28T10:00:00Z,355000,532.50
1450500260005,2024-05-01T10:00:00Z,388000,ERROR
1450470870000,2024-02-07T10:00:00Z,800000,2000.00
1450470860000,2024-06-24T10:00:00Z,1382000,4146.00
1450470250000,2024-06-26T10:00:00Z,2254900,13529.40
1450450470000,2024-06-26T10:00:00Z,1505000,6020.00
1450450230000,2024-01-26T10:00:00Z,1350000,4050.00
1450400980000,2024-02-07T10:00:00Z,933000,1866.00
1450311140000,2024-01-12T10:00:00Z,1570000,4710.00
1450311080002,2024-05-15T10:00:00Z,840000,1680.00
1450310820000,2024-05-03T10:00:00Z,1200000,3600.00
1450280010000,2024-05-01T10:00:00Z,426300,639.50
1450260360000,2024-02-23T10:00:00Z,1005000,3.015
1450220640000,2024-02-22T10:00:00Z,1200000,4800.00
1450220450000,2024-04-08T10:00:00Z,1150000,3450.00
1450210620000,2024-05-22T10:00:00Z,1525000,6100.00
1450210480006,2024-03-07T10:00:00Z,1500000,6000.00
1450210480004,2024-03-14T10:00:00Z,1480000,5920.00
1450210060003,2024-02-29T10:00:00Z,1200000,3600.00
1450200660001,2024-06-05T10:00:00Z,980000,1960.00
1450190160000,2024-01-16T10:00:00Z,6200000,55800.00
1450190150000,2024-01-16T10:00:00Z,6200000,55800.00
1450190140000,2024-01-16T10:00:00Z,6200000,55800.00
1450180330000,2024-04-08T10:00:00Z,1160000,3480.00
1450130730000,2024-04-19T10:00:00Z,1000000,ERROR
1450130560000,2024-06-12T10:00:00Z,1265000,3795.00
1450120700000,2024-04-17T10:00:00Z,935000,1870.00
1450120340000,2024-04-19T10:00:00Z,1688000,5064.00
1450120050001,2024-05-06T10:00:00Z,1350000,ERROR
1450100830000,2024-02-16T10:00:00Z,905000,1810.00
1450100620000,2024-06-27T10:00:00Z,967000,1934.00
1450080280000,2024-03-07T10:00:00Z,1375000,4125.00
1450060640000,2024-04-18T10:00:00Z,855000,2137.50
1450060640000,2024-10-09T10:00:00Z,1325000,5300.00
1450050300000,2024-05-09T10:00:00Z,1050000,ERROR
1450030020008,2024-01-10T10:00:00Z,825000,1650.00
1450020010049,2024-04-11T10:00:00Z,1050000,4200.00
1450020010033,2024-04-08T10:00:00Z,949000,ERROR
1450020010008,2024-02-28T10:00:00Z,890000,2225.00
1440390580000,2024-04-15T10:00:00Z,2350000,11750.00
1440350180000,2024-02-22T10:00:00Z,1840000,5520.00
1440320420000,2024-03-04T10:00:00Z,1130000,4520.00
1440320420000,2024-09-13T10:00:00Z,1595000,4785.00
1440290760000,2024-01-04T10:00:00Z,1425000,4275.00
1440290430000,2024-02-20T10:00:00Z,1300000,5200.00
1440290350001,2024-05-14T10:00:00Z,1885000,7540.00
1440290100000,2024-03-13T10:00:00Z,1927000,5781.00
1440290050000,2024-03-20T10:00:00Z,2115000,10575.00
1440270120000,2024-02-28T10:00:00Z,1700000,5100.00
1440260440000,2024-01-03T10:00:00Z,1475000,5900.00
1440260440000,2024-07-17T10:00:00Z,2115000,12690.00
1440250220000,2024-01-05T10:00:00Z,2450000,12250.00
1440240570000,2024-02-29T10:00:00Z,5600000,39200.00
1440240130000,2024-02-20T10:00:00Z,2300000,ERROR
1440200400000,2024-02-22T10:00:00Z,1330000,3980.00
1440190790000,2024-02-07T10:00:00Z,1225000,3675.00
1440190270000,2024-02-14T10:00:00Z,1429000,4827.00
1440180520000,2024-04-19T10:00:00Z,1375000,4125.00
1440170490000,2024-02-20T10:00:00Z,980000,2450.00
1440170240000,2024-02-28T10:00:00Z,1410000,4230.00
1440130880054,2024-05-31T10:00:00Z,606000,1515.00
1440120640120,2024-06-25T10:00:00Z,890000,1780.00
1440120640108,2024-05-13T10:00:00Z,920000,2300.00
1440120640082,2024-03-07T10:00:00Z,838000,2095.00
1440120640071,2024-03-28T10:00:00Z,989000,2472.50
1440120640062,2024-02-05T10:00:00Z,765000,1530.00
1440120640057,2024-05-02T10:00:00Z,871000,1742.00
1440120640044,2024-05-24T10:00:00Z,1100000,4400.00
1440120640018,2024-01-30T10:00:00Z,880000,1760.00
1440120040065,2024-04-02T10:00:00Z,860000,1720.00
1440120040054,2024-05-23T10:00:00Z,900000,1800.00
1440120040037,2024-06-07T10:00:00Z,955000,1910.00
1440110820135,2024-06-10T10:00:00Z,785000,1570.00
1440110820110,2024-03-28T10:00:00Z,845000,1690.00
1440110820102,2024-02-29T10:00:00Z,650000,1300.00
1440110820016,2024-01-16T10:00:00Z,780000,1560.00
1440070260000,2024-04-04T10:00:00Z,2900000,14500.00
1440070030000,2024-01-31T10:00:00Z,2042000,12252.00
1440060180000,2024-02-29T10:00:00Z,2260000,13560.00
1440050430000,2024-04-15T10:00:00Z,1750000,7000.00
1440040450000,2024-04-19T10:00:00Z,1400000,4200.00
1440040400000,2024-01-24T10:00:00Z,1650000,4950.00
1440030090000,2024-06-12T10:00:00Z,1642000,4926.00
1430810870002,2024-02-23T10:00:00Z,2100000,10500.00
1430810870001,2024-06-07T10:00:00Z,2100000,1
1430810680000,2024-02-06T10:00:00Z,2100000,10500.00
1430810650000,2024-04-22T10:00:00Z,1743000,5228.00
1430790030000,2024-04-05T10:00:00Z,2300000,11500.00
1430780370000,2024-04-19T10:00:00Z,2200000,11000.00
1430770910002,2024-01-12T10:00:00Z,984200,1968.40
1430760110000,2024-05-03T10:00:00Z,1905000,5715.00
1430730460000,2024-03-25T10:00:00Z,2450000,12250.00
1430680070000,2024-01-16T10:00:00Z,1350000,4050.00
1430670700000,2024-05-30T10:00:00Z,975000,2437.50
1430640030000,2024-06-18T10:00:00Z,1205000,3615.00
1430630430000,2024-05-24T10:00:00Z,1450000,4350.00
1430630420000,2024-02-23T10:00:00Z,1390000,ERROR
1430630180000,2024-05-07T10:00:00Z,1360000,4080.00
1430620630006,2024-06-14T10:00:00Z,1160000,3480.00
1430610850000,2024-02-23T10:00:00Z,980000,2450.00
1430610840000,2024-03-01T10:00:00Z,1350000,4050.00
1430610210000,2024-03-28T10:00:00Z,1550000,4850.00
1430600280000,2024-02-16T10:00:00Z,1400000,4200.00
1430580440004,2024-02-16T10:00:00Z,510000,510.00
1430540450001,2024-03-20T10:00:00Z,395000,395.00
1430540130055,2024-06-24T10:00:00Z,625000,1562.50
1430540130033,2024-01-11T10:00:00Z,635000,1587.50
1430540130024,2024-06-26T10:00:00Z,630000,1260.00
1430540130001,2024-04-11T10:00:00Z,650000,1300.00
1430530460000,2024-06-21T10:00:00Z,1105000,3315.00
1430520060000,2024-02-23T10:00:00Z,1500000,4500.00
1430490270000,2024-02-29T10:00:00Z,1100000,3300.00
1430490080000,2024-04-10T10:00:00Z,1600000,ERROR
1430440150000,2024-05-29T10:00:00Z,1205000,3615.00
1430440080000,2024-04-19T10:00:00Z,1380000,5520.00
1430430430000,2024-01-19T10:00:00Z,1595000,4785.00
1430410090000,2024-03-12T10:00:00Z,1400000,4200.00
1430390110000,2024-03-06T10:00:00Z,879000,1758.00
1430370090000,2024-04-22T10:00:00Z,1665000,4995.00
1430340520000,2024-02-27T10:00:00Z,2337000,14022.00
1430310190000,2024-06-28T10:00:00Z,1325000,3975.00
1430310180000,2024-06-28T10:00:00Z,1625000,6500.00
1430270320000,2024-02-26T10:00:00Z,2470000,12350.00
1430260580000,2024-05-23T10:00:00Z,2350000,11750.00
1430260110000,2024-05-13T10:00:00Z,2100000,12600.00
1430250560000,2024-02-28T10:00:00Z,1715000,5145.00
1430250460000,2024-06-07T10:00:00Z,2500000,12500.00
1430250280000,2024-06-07T10:00:00Z,2850000,14250.00
1430240320000,2024-04-15T10:00:00Z,1769000,5307.00
1430240140000,2024-02-22T10:00:00Z,2250000,11250.00
1430210240000,2024-04-26T10:00:00Z,2800000,16800.00
1430200630000,2024-04-17T10:00:00Z,8750000,78750.00
1430200610000,2024-04-17T10:00:00Z,8750000,78750.00
1430200250000,2024-04-01T10:00:00Z,4154000,35309.00
1430190070002,2024-03-01T10:00:00Z,6300000,69300.00
1430150320000,2024-06-07T10:00:00Z,2400000,14400.00
1430150280000,2024-06-07T10:00:00Z,2400000,14400.00
1430100410000,2024-03-21T10:00:00Z,2350000,ERROR
1430090230001,2024-04-25T10:00:00Z,1900000,5700.00
1430090220001,2024-02-12T10:00:00Z,3000000,15000.00
1430080970000,2024-04-01T10:00:00Z,1957000,5871.00
1430080010000,2024-06-10T10:00:00Z,4000000,34000.00
1430070670000,2024-03-11T10:00:00Z,2400000,14400.00
1430060470000,2024-04-24T10:00:00Z,2350000,11750.00
1430060340000,2024-05-14T10:00:00Z,8500000,76500.00
1430050470000,2024-04-30T10:00:00Z,3200000,19200.00
1430050320000,2024-06-06T10:00:00Z,2565000,15380.00
1430050190000,2024-02-22T10:00:00Z,2295000,11475.00
1430041000000,2024-01-16T10:00:00Z,5250000,44625.00
1430030580000,2024-03-08T10:00:00Z,3300000,16500.00
